rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_ch_value
thalachcp >= 110.0 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.8571428571428571,0.8571428571428571,0.7702702702702703,0.6602316602316602,0.6602316602316602,0.051987242284664
thalachcp >= 110.0 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.8195488721804511,0.8195488721804511,0.7956204379562044,0.6520498326107239,0.6520498326107239,0.05134299772554708
thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996,0.9849624060150376,0.9849624060150376,0.6616161616161617,0.6516670464038885,0.6516670464038885,0.051312856790968156
exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.8646616541353384,0.8646616541353384,0.7467532467532467,0.6456888975685968,0.6456888975685968,0.050842131906607045
thalcp >= 1.5 & thalachcp >= 110.0 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.7819548872180451,0.7819548872180451,0.8253968253968254,0.645423081513307,0.645423081513307,0.0508212013083006
thalcp >= 1.5 & thalachcp >= 110.0 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.8270676691729323,0.8270676691729323,0.7801418439716312,0.6452300965178904,0.6452300965178904,0.05080600549398521
cacp < 0.5 & oldpeakcp < 2.3499999999999996,0.7969924812030075,0.7969924812030075,0.803030303030303,0.6400091136933241,0.6400091136933241,0.05039490055095724
thalcp >= 1.5 & thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996,0.9473684210526316,0.9473684210526316,0.6737967914438503,0.6383338024204898,0.6383338024204898,0.05026298501541247
thalcp >= 1.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.8345864661654135,0.8345864661654135,0.7602739726027398,0.634514368112061,0.634514368112061,0.04996223927911595
thalachcp >= 110.0 & cacp < 0.5 & oldpeakcp < 2.3499999999999996,0.7894736842105263,0.7894736842105263,0.8015267175572519,0.6327842507030936,0.6327842507030936,0.049826008258493065
thalcp >= 1.5 & thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.7894736842105263,0.7894736842105263,0.8015267175572519,0.6327842507030936,0.6327842507030936,0.049826008258493065
thalcp < 2.5 & oldpeakcp < 2.3499999999999996,0.8270676691729323,0.8270676691729323,0.7638888888888888,0.6317878028404343,0.6317878028404343,0.049747547046193843
thalcp >= 1.5 & thalachcp >= 110.0 & thalcp < 2.5,0.7894736842105263,0.7894736842105263,0.7954545454545454,0.6279904306220095,0.6279904306220095,0.04944853849895903
thalachcp >= 110.0 & thalcp < 2.5,0.8270676691729323,0.8270676691729323,0.7586206896551724,0.6274306455794658,0.6274306455794658,0.049404460514840785
thalachcp >= 110.0 & exangcp < 0.5,0.8646616541353384,0.8646616541353384,0.7232704402515723,0.6253842152551189,0.6253842152551189,0.04924332272715399
agecp >= 37.5 & thalachcp >= 110.0 & oldpeakcp < 2.3499999999999996,0.9473684210526316,0.9473684210526316,0.6596858638743456,0.62496555524938,0.62496555524938,0.04921035705697451
agecp >= 37.5 & thalachcp >= 110.0 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.8195488721804511,0.8195488721804511,0.7622377622377622,0.6246910983753089,0.6246910983753089,0.04918874607272692
oldpeakcp < 2.3499999999999996,0.9924812030075189,0.9924812030075189,0.6255924170616114,0.6208887146776895,0.6208887146776896,0.04888934291705572
cacp < 0.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.6992481203007519,0.6992481203007519,0.8857142857142857,0.6193340494092374,0.6193340494092374,0.04876692715778387
thalachcp >= 110.0 & thalcp < 2.5 & exangcp < 0.5 & oldpeakcp < 2.3499999999999996,0.7218045112781954,0.7218045112781954,0.8571428571428571,0.618689581095596,0.618689581095596,0.048716181135767436
