rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_normalized_support
thalcp >= 1.5 & agecp >= 37.5 & comcp < 1.5 & oldpeakcp < 2.3499999999999996,1.0,0.4436090225563909,0.5130434782608696,0.2275907159202354,0.5130434782608696,0.016666666666666666
thalcp >= 1.5 & comcp < 1.5 & oldpeakcp < 2.3499999999999996,1.0,0.4661654135338345,0.5166666666666667,0.2408521303258145,0.5166666666666667,0.016666666666666666
thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & comcp < 1.5 & oldpeakcp < 2.3499999999999996,1.0,0.4436090225563909,0.5566037735849056,0.2469144559511987,0.5566037735849056,0.016666666666666666
thalcp >= 1.5 & thalachcp >= 110.0 & comcp < 1.5 & oldpeakcp < 2.3499999999999996,1.0,0.4661654135338345,0.5585585585585585,0.260380681433313,0.5585585585585585,0.016666666666666666
thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5 & comcp < 1.5,1.0,0.4436090225563909,0.4682539682539682,0.2077216851652941,0.4682539682539682,0.016666666666666666
thalcp >= 1.5 & thalachcp >= 110.0 & comcp < 1.5,1.0,0.4661654135338345,0.4732824427480916,0.2206279056419675,0.4732824427480916,0.016666666666666666
thalcp >= 1.5 & agecp >= 37.5 & comcp < 1.5,1.0,0.4436090225563909,0.4338235294117647,0.1924480318443166,0.4338235294117647,0.016666666666666666
thalcp >= 1.5 & comcp < 1.5,1.0,0.4661654135338345,0.4397163120567376,0.2049805364475017,0.4397163120567376,0.016666666666666666
thalachcp >= 110.0 & agecp >= 37.5 & comcp < 1.5 & oldpeakcp < 2.3499999999999996,1.0,0.4586466165413533,0.5446428571428571,0.249798603651987,0.5446428571428571,0.016666666666666666
thalachcp >= 110.0 & comcp < 1.5 & oldpeakcp < 2.3499999999999996,1.0,0.4812030075187969,0.5470085470085471,0.263222157959,0.5470085470085471,0.016666666666666666
