rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_h_value
thalachcp >= 160.5 & comcp >= 1.5,0.2556390977443609,0.2556390977443609,0.85,0.2172932330827067,0.2172932330827067,0.01261327249639512
thalachcp >= 160.5 & comcp >= 0.5,0.4135338345864661,0.4135338345864661,0.8461538461538461,0.3499132446500867,0.3499132446500866,0.012556198865189713
thalachcp >= 160.5 & comcp >= 0.5 & thalcp >= 1.5,0.4060150375939849,0.4060150375939849,0.84375,0.3425751879699248,0.3425751879699247,0.012520527845686334
thalachcp >= 160.5 & comcp >= 0.5 & agecp >= 37.5,0.3759398496240601,0.3759398496240601,0.8333333333333334,0.3132832080200501,0.31328320802005,0.012365953427838354
thalachcp >= 160.5 & comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5,0.3684210526315789,0.3684210526315789,0.8305084745762712,0.3059768064228367,0.3059768064228367,0.012324034941642291
comcp >= 1.5 & cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.2706766917293233,0.2706766917293233,0.8,0.2165413533834586,0.2165413533834586,0.01187131529072482
comcp >= 1.5 & cholcp >= 231.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.2631578947368421,0.2631578947368421,0.7954545454545454,0.2093301435406698,0.2093301435406698,0.011803864635663882
comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.7293233082706767,0.7293233082706767,0.7886178861788617,0.5751574057093954,0.5751574057093954,0.011702414463417759
comcp >= 1.5 & cholcp >= 231.5 & thalachcp >= 110.0,0.2781954887218045,0.2781954887218045,0.7872340425531915,0.2190049592065269,0.2190049592065269,0.01168187940842602
cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.4135338345864661,0.4135338345864661,0.7857142857142857,0.3249194414607948,0.3249194414607947,0.011659327517676161
trestbpscp >= 129.0 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.4135338345864661,0.4135338345864661,0.7857142857142857,0.3249194414607948,0.3249194414607947,0.011659327517676161
comcp >= 1.5 & cholcp >= 231.5 & agecp >= 37.5 & thalachcp >= 110.0,0.2706766917293233,0.2706766917293233,0.782608695652174,0.2118339326577313,0.2118339326577313,0.011613243219187323
trestbpscp >= 129.0 & cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.2706766917293233,0.2706766917293233,0.782608695652174,0.2118339326577313,0.2118339326577313,0.011613243219187323
cholcp >= 231.5 & comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.4060150375939849,0.4060150375939849,0.782608695652174,0.3177508989865969,0.3177508989865968,0.011613243219187323
comcp >= 1.5 & cholcp >= 231.5 & thalcp >= 1.5,0.2706766917293233,0.2706766917293233,0.782608695652174,0.2118339326577313,0.2118339326577313,0.011613243219187323
comcp >= 1.5 & trestbpscp >= 129.0 & thalcp >= 1.5 & thalachcp >= 110.0,0.2932330827067669,0.2932330827067669,0.78,0.2287218045112782,0.2287218045112782,0.0115745324084567
comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.6917293233082706,0.6917293233082706,0.7796610169491526,0.5393143876640755,0.5393143876640755,0.011569502190113172
trestbpscp >= 129.0 & comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.3984962406015037,0.3984962406015037,0.7794117647058824,0.3105926581158779,0.3105926581158779,0.011565803500154695
comcp >= 0.5 & thalcp >= 1.5,0.7368421052631579,0.7368421052631579,0.7777777777777778,0.5730994152046783,0.5730994152046783,0.01154155653264913
trestbpscp >= 129.0 & cholcp >= 231.5 & comcp >= 0.5 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.2631578947368421,0.2631578947368421,0.7777777777777778,0.2046783625730994,0.2046783625730994,0.01154155653264913
comcp >= 1.5 & cholcp >= 231.5 & agecp >= 37.5 & thalcp >= 1.5,0.2631578947368421,0.2631578947368421,0.7777777777777778,0.2046783625730994,0.2046783625730994,0.01154155653264913
comcp >= 1.5 & trestbpscp >= 129.0 & agecp >= 37.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.2857142857142857,0.2857142857142857,0.7755102040816326,0.2215743440233236,0.2215743440233236,0.011507907679784263
comcp >= 0.5 & thalachcp >= 110.0,0.7518796992481203,0.7518796992481203,0.7751937984496124,0.5828524800373026,0.5828524800373026,0.011503212491012422
