rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_h_value
thalcp >= 2.5 & oldpeakcp >= 0.55,0.5045871559633027,0.5045871559633027,0.873015873015873,0.4405125964758992,0.4405125964758992,0.011960720823808961
oldpeakcp >= 0.55 & comcp < 0.5 & thalachcp < 160.5,0.5045871559633027,0.5045871559633027,0.859375,0.4336295871559633,0.4336295871559633,0.011773834560936947
cacp >= 0.5 & agecp >= 37.5 & comcp < 1.5,0.5412844036697247,0.5412844036697247,0.855072463768116,0.4628373886451269,0.4628373886451269,0.011714887826639766
cacp >= 0.5 & comcp < 1.5,0.5412844036697247,0.5412844036697247,0.855072463768116,0.4628373886451269,0.4628373886451269,0.011714887826639766
cacp >= 0.5 & oldpeakcp >= 0.55 & agecp >= 37.5,0.5045871559633027,0.5045871559633027,0.8461538461538461,0.4269583627381792,0.4269583627381792,0.01159269864461484
cacp >= 0.5 & oldpeakcp >= 0.55,0.5045871559633027,0.5045871559633027,0.8461538461538461,0.4269583627381792,0.4269583627381792,0.01159269864461484
thalcp >= 2.5 & comcp < 1.5,0.5045871559633027,0.5045871559633027,0.8461538461538461,0.4269583627381792,0.4269583627381792,0.01159269864461484
oldpeakcp >= 0.55 & thalachcp < 160.5 & comcp < 1.5,0.5229357798165137,0.5229357798165137,0.8382352941176471,0.4383432271991365,0.4383432271991365,0.011484210823074326
oldpeakcp >= 0.55 & agecp >= 37.5 & thalachcp < 160.5 & comcp < 1.5,0.5137614678899083,0.5137614678899083,0.835820895522388,0.4294125701766397,0.4294125701766397,0.011451132446783722
oldpeakcp >= 0.55 & agecp >= 37.5 & comcp < 0.5,0.5412844036697247,0.5412844036697247,0.8309859154929577,0.4497997157255459,0.4497997157255459,0.01138489098645273
cacp >= 0.5 & sexcp >= 0.5 & agecp >= 37.5,0.5596330275229358,0.5596330275229358,0.8243243243243243,0.46131911728242,0.46131911728242,0.01129362410955721
cacp >= 0.5 & sexcp >= 0.5,0.5596330275229358,0.5596330275229358,0.8243243243243243,0.46131911728242,0.46131911728242,0.01129362410955721
oldpeakcp >= 0.55 & comcp < 0.5,0.5504587155963303,0.5504587155963303,0.821917808219178,0.4524318210380796,0.4524318210380796,0.011260653727023132
oldpeakcp >= 0.55 & sexcp >= 0.5 & thalachcp < 160.5,0.5321100917431193,0.5321100917431193,0.7945205479452054,0.4227724016589166,0.4227724016589166,0.010885298602789027
sexcp >= 0.5 & comcp < 0.5,0.5596330275229358,0.5596330275229358,0.7922077922077922,0.4433456451805075,0.4433456451805075,0.010853612780613421
oldpeakcp >= 0.55 & sexcp >= 0.5 & agecp >= 37.5 & thalachcp < 160.5,0.5229357798165137,0.5229357798165137,0.7916666666666666,0.4139908256880733,0.4139908256880733,0.010846199110681307
sexcp >= 0.5 & agecp >= 37.5 & comcp < 0.5,0.5412844036697247,0.5412844036697247,0.7866666666666666,0.4258103975535168,0.4258103975535168,0.010777696800508583
sexcp >= 0.5 & comcp < 0.5 & fbscp < 0.5,0.5045871559633027,0.5045871559633027,0.7857142857142857,0.3964613368283092,0.3964613368283092,0.010764648741428065
sexcp >= 0.5 & thalachcp < 160.5 & comcp < 1.5,0.5045871559633027,0.5045871559633027,0.7857142857142857,0.3964613368283092,0.3964613368283092,0.010764648741428065
thalcp >= 2.5 & fbscp < 0.5,0.5504587155963303,0.5504587155963303,0.7792207792207793,0.4289288692958418,0.4289288692958418,0.01067568470224271
exangcp >= 0.5,0.5412844036697247,0.5412844036697247,0.7763157894736842,0.4202076291646547,0.4202076291646547,0.010635885000501891
thalcp >= 2.5 & agecp >= 37.5 & fbscp < 0.5,0.5321100917431193,0.5321100917431193,0.7733333333333333,0.4114984709480122,0.4114984709480122,0.01059502397338132
exangcp >= 0.5 & agecp >= 37.5,0.5229357798165137,0.5229357798165137,0.7702702702702703,0.4028018844532606,0.4028018844532606,0.010553058594176408
comcp < 0.5 & thalachcp < 160.5,0.5963302752293578,0.5963302752293578,0.7647058823529411,0.4560172692930382,0.4560172692930382,0.01047682390876956
thalcp >= 1.5 & comcp < 0.5 & thalachcp < 160.5,0.5321100917431193,0.5321100917431193,0.7631578947368421,0.4060840173829068,0.4060840173829068,0.01045561576320525
agecp >= 37.5 & comcp < 0.5 & thalachcp < 160.5,0.5779816513761468,0.5779816513761468,0.7590361445783133,0.4387089642975572,0.4387089642975572,0.010399145881642447
thalcp >= 1.5 & agecp >= 37.5 & comcp < 0.5 & thalachcp < 160.5,0.5137614678899083,0.5137614678899083,0.7567567567567568,0.3887924621869576,0.3887924621869576,0.010367917215331209
oldpeakcp >= 0.55 & sexcp >= 0.5 & agecp >= 37.5 & fbscp < 0.5,0.5321100917431193,0.5321100917431193,0.7532467532467533,0.4008101989753366,0.4008101989753366,0.010319828545501286
comcp < 0.5 & thalachcp < 160.5 & fbscp < 0.5,0.5321100917431193,0.5321100917431193,0.7532467532467533,0.4008101989753366,0.4008101989753366,0.010319828545501286
thalcp >= 2.5,0.6146788990825688,0.6146788990825688,0.7528089887640449,0.462735800432945,0.462735800432945,0.010313830969825867
thalcp >= 2.5 & agecp >= 37.5,0.5963302752293578,0.5963302752293578,0.7471264367816092,0.4455341136771064,0.4455341136771064,0.01023597738213118
oldpeakcp >= 0.55 & agecp >= 37.5 & comcp < 1.5,0.5688073394495413,0.5688073394495413,0.7469879518072289,0.424892229468332,0.424892229468332,0.010234080073997327
oldpeakcp >= 0.55 & sexcp >= 0.5 & fbscp < 0.5,0.5412844036697247,0.5412844036697247,0.7468354430379747,0.4042503774242248,0.4042503774242248,0.010231990633394226
agecp >= 37.5 & comcp < 0.5 & thalachcp < 160.5 & fbscp < 0.5,0.5137614678899083,0.5137614678899083,0.7466666666666667,0.3836085626911315,0.3836085626911315,0.010229678319126792
cacp >= 0.5 & agecp >= 37.5 & fbscp < 0.5,0.5596330275229358,0.5596330275229358,0.7439024390243902,0.4163123741329156,0.4163123741329156,0.010191807123258944
cacp >= 0.5 & fbscp < 0.5,0.5596330275229358,0.5596330275229358,0.7439024390243902,0.4163123741329156,0.4163123741329156,0.010191807123258944
oldpeakcp >= 0.55 & thalcp >= 1.5 & agecp >= 37.5 & comcp < 1.5,0.5045871559633027,0.5045871559633027,0.7432432432432432,0.3750309942970493,0.3750309942970493,0.010182775836486007
