rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_h_value
oldpeakcp >= 2.3499999999999996 & agecp >= 37.5,0.2752293577981651,0.2752293577981651,1.0,0.2752293577981651,0.2752293577981651,0.05195736581228403
oldpeakcp >= 2.3499999999999996 & thalachcp >= 110.0 & agecp >= 37.5,0.2660550458715596,0.2660550458715596,1.0,0.2660550458715596,0.2660550458715596,0.05195736581228403
oldpeakcp >= 2.3499999999999996 & thalcp >= 1.5 & agecp >= 37.5,0.2568807339449541,0.2568807339449541,1.0,0.2568807339449541,0.2568807339449541,0.05195736581228403
exangcp >= 0.5 & thalcp >= 2.5 & oldpeakcp >= 0.55,0.3394495412844037,0.3394495412844037,0.9736842105263158,0.3305166586190246,0.3305166586190246,0.050590066711960764
exangcp >= 0.5 & thalcp >= 2.5 & oldpeakcp >= 0.55 & agecp >= 37.5,0.3302752293577982,0.3302752293577982,0.972972972972973,0.3213488718075874,0.3213488718075874,0.050553112682222304
exangcp >= 0.5 & thalcp >= 2.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0,0.3119266055045872,0.3119266055045872,0.9714285714285714,0.3030144167758847,0.3030144167758847,0.05047286964621877
exangcp >= 0.5 & thalcp >= 2.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0 & agecp >= 37.5,0.3027522935779816,0.3027522935779816,0.9705882352941176,0.2938478143550999,0.2938478143550998,0.05042920799427567
oldpeakcp >= 2.3499999999999996,0.2752293577981651,0.2752293577981651,0.967741935483871,0.2663509914175792,0.2663509914175791,0.05028132175382326
exangcp >= 0.5 & cacp >= 0.5 & oldpeakcp >= 0.55 & agecp >= 37.5,0.2752293577981651,0.2752293577981651,0.967741935483871,0.2663509914175792,0.2663509914175791,0.05028132175382326
exangcp >= 0.5 & cacp >= 0.5 & oldpeakcp >= 0.55,0.2752293577981651,0.2752293577981651,0.967741935483871,0.2663509914175792,0.2663509914175791,0.05028132175382326
oldpeakcp >= 2.3499999999999996 & thalachcp >= 110.0,0.2660550458715596,0.2660550458715596,0.9666666666666668,0.2571865443425076,0.2571865443425076,0.050225453618541235
oldpeakcp >= 2.3499999999999996 & thalcp >= 1.5,0.2568807339449541,0.2568807339449541,0.9655172413793104,0.2480227776020247,0.2480227776020246,0.050165732508412164
exangcp >= 0.5 & cacp >= 0.5 & oldpeakcp >= 0.55 & thalcp >= 1.5 & agecp >= 37.5,0.2568807339449541,0.2568807339449541,0.9655172413793104,0.2480227776020247,0.2480227776020246,0.050165732508412164
exangcp >= 0.5 & cacp >= 0.5 & oldpeakcp >= 0.55 & thalcp >= 1.5,0.2568807339449541,0.2568807339449541,0.9655172413793104,0.2480227776020247,0.2480227776020246,0.050165732508412164
thalcp >= 2.5 & cacp >= 0.5 & oldpeakcp >= 0.55 & agecp >= 37.5,0.3211009174311927,0.3211009174311927,0.945945945945946,0.3037441110835606,0.3037441110835606,0.04914885955216057
thalcp >= 2.5 & cacp >= 0.5 & oldpeakcp >= 0.55,0.3211009174311927,0.3211009174311927,0.945945945945946,0.3037441110835606,0.3037441110835606,0.04914885955216057
thalcp >= 2.5 & cacp >= 0.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0,0.2660550458715596,0.2660550458715596,0.935483870967742,0.2488902042024267,0.2488902042024267,0.04860527769536248
thalcp >= 2.5 & cacp >= 0.5 & oldpeakcp >= 0.55 & thalachcp >= 110.0 & agecp >= 37.5,0.2660550458715596,0.2660550458715596,0.935483870967742,0.2488902042024267,0.2488902042024267,0.04860527769536248
exangcp >= 0.5 & cholcp >= 231.5 & oldpeakcp >= 0.55,0.2935779816513761,0.2935779816513761,0.9142857142857144,0.2684141546526867,0.2684141546526867,0.04750387731408826
exangcp >= 0.5 & cholcp >= 231.5 & oldpeakcp >= 0.55 & agecp >= 37.5,0.2935779816513761,0.2935779816513761,0.9142857142857144,0.2684141546526867,0.2684141546526867,0.04750387731408826
