rule,normalized_support,coverage,h_value,ch_value,oh_value,normalized_coverage
agecp >= 37.5,0.981651376146789,0.981651376146789,0.4572649572649572,0.4488747745628479,0.4488747745628479,0.06242707117852975
thalcp >= 1.5,0.908256880733945,0.908256880733945,0.4361233480176211,0.3961120316857293,0.3961120316857293,0.05775962660443407
thalcp >= 1.5 & agecp >= 37.5,0.8899082568807339,0.8899082568807339,0.4429223744292237,0.3941602781617862,0.3941602781617862,0.05659276546091015
thalachcp >= 110.0,0.8807339449541285,0.8807339449541285,0.4210526315789473,0.3708353452438435,0.3708353452438435,0.056009334889148193
thalachcp >= 110.0 & agecp >= 37.5,0.8623853211009175,0.8623853211009175,0.4272727272727272,0.3684737281067556,0.3684737281067556,0.054842473745624266
thalachcp >= 110.0 & thalcp >= 1.5,0.8073394495412844,0.8073394495412844,0.4093023255813953,0.3304459142308513,0.3304459142308513,0.051341890315052506
comcp < 1.5,0.7981651376146789,0.7981651376146789,0.5761589403973509,0.4598699799501792,0.4598699799501792,0.050758459743290546
thalachcp < 160.5,0.7889908256880734,0.7889908256880734,0.5657894736842105,0.4464027040077257,0.4464027040077257,0.050175029171528586
thalachcp >= 110.0 & thalcp >= 1.5 & agecp >= 37.5,0.7889908256880734,0.7889908256880734,0.4154589371980676,0.3277932898993928,0.3277932898993928,0.050175029171528586
agecp >= 37.5 & comcp < 1.5,0.7798165137614679,0.7798165137614679,0.5821917808219178,0.4540027648611285,0.4540027648611285,0.049591598599766626
agecp >= 37.5 & thalachcp < 160.5,0.7706422018348624,0.7706422018348624,0.56,0.431559633027523,0.431559633027523,0.049008168028004666
oldpeakcp >= 0.55,0.7522935779816514,0.7522935779816514,0.5985401459854015,0.4502779079890177,0.4502779079890177,0.047841306884480746
oldpeakcp >= 0.55 & agecp >= 37.5,0.7431192660550459,0.7431192660550459,0.6044776119402985,0.4491989593317814,0.4491989593317814,0.04725787631271878
thalcp >= 1.5 & comcp < 1.5,0.7247706422018348,0.7247706422018348,0.5602836879432624,0.4060771683258508,0.4060771683258508,0.04609101516919486
oldpeakcp < 2.3499999999999996,0.7247706422018348,0.7247706422018348,0.3744075829383886,0.2713596243314926,0.2713596243314926,0.04609101516919486
comcp < 0.5,0.7155963302752294,0.7155963302752294,0.7090909090909091,0.5074228523769808,0.5074228523769808,0.045507584597432905
thalcp >= 1.5 & agecp >= 37.5 & comcp < 1.5,0.7064220183486238,0.7064220183486238,0.5661764705882353,0.3999595250944414,0.3999595250944414,0.04492415402567094
agecp >= 37.5 & oldpeakcp < 2.3499999999999996,0.7064220183486238,0.7064220183486238,0.3774509803921568,0.2666396833962943,0.2666396833962943,0.04492415402567094
agecp >= 37.5 & comcp < 0.5,0.6972477064220184,0.6972477064220184,0.7102803738317757,0.4952413615707794,0.4952413615707794,0.044340723453908985
thalcp >= 1.5 & thalachcp < 160.5,0.6972477064220184,0.6972477064220184,0.5507246376811594,0.3839914904932855,0.3839914904932855,0.044340723453908985
